,ClimateID,WeatherID,JDay,date,hour,srad,Wind,RH,rain,tmax,tmin,Temperature,CO2
0,BARC_MD,BARC_MD,244,2009-09-01,0,0.0,4.12083,0.826103,0.0,,,16.28,
1,BARC_MD,BARC_MD,244,2009-09-01,1,0.0,4.29913,0.842234,0.0,,,15.87,
2,BARC_MD,BARC_MD,244,2009-09-01,2,0.0,4.28805,0.847174,0.0,,,15.59,
3,BARC_MD,BARC_MD,244,2009-09-01,3,0.0,4.27095,0.852065,0.0,,,15.31,
4,BARC_MD,BARC_MD,244,2009-09-01,4,0.0,4.26691,0.856882,0.0,,,15.03,
5,BARC_MD,BARC_MD,244,2009-09-01,5,0.0,4.51367,0.832415,0.0,,,15.53,
6,BARC_MD,BARC_MD,244,2009-09-01,6,0.1332432,4.76424,0.808232,0.0,,,16.04,
7,BARC_MD,BARC_MD,244,2009-09-01,7,0.5743872,5.01283,0.785322,0.0,,,16.54,
8,BARC_MD,BARC_MD,244,2009-09-01,8,0.9767807999999999,5.04802,0.704389,0.0,,,17.33,
9,BARC_MD,BARC_MD,244,2009-09-01,9,1.3517964000000002,5.09401,0.629256,0.0,,,18.13,
10,BARC_MD,BARC_MD,244,2009-09-01,10,1.799172,5.16117,0.560274,0.0,,,18.92,
11,BARC_MD,BARC_MD,244,2009-09-01,11,2.0176667999999998,4.85675,0.548748,0.0,,,19.66,
12,BARC_MD,BARC_MD,244,2009-09-01,12,2.1147624,4.5618,0.537568,0.0,,,20.39,
13,BARC_MD,BARC_MD,244,2009-09-01,13,2.170566,4.25851,0.526468,0.0,,,21.12,
14,BARC_MD,BARC_MD,244,2009-09-01,14,1.9647864,4.11461,0.523037,0.0,,,21.47,
15,BARC_MD,BARC_MD,244,2009-09-01,15,1.6353936,3.97126,0.519544,0.0,,,21.82,
16,BARC_MD,BARC_MD,244,2009-09-01,16,1.3085676,3.82394,0.515997,0.0,,,22.17,
17,BARC_MD,BARC_MD,244,2009-09-01,17,0.8306351999999999,3.61519,0.580444,0.0,,,21.0,
18,BARC_MD,BARC_MD,244,2009-09-01,18,0.31288320000000003,3.42358,0.651997,0.0,,,19.83,
19,BARC_MD,BARC_MD,244,2009-09-01,19,0.0,3.24575,0.731497,0.0,,,18.66,
20,BARC_MD,BARC_MD,244,2009-09-01,20,0.0,3.23234,0.742465,0.0,,,18.2,
21,BARC_MD,BARC_MD,244,2009-09-01,21,0.0,3.21338,0.754,0.0,,,17.73,
22,BARC_MD,BARC_MD,244,2009-09-01,22,0.0,3.1969,0.765138,0.0,,,17.27,
23,BARC_MD,BARC_MD,244,2009-09-01,23,0.0,3.1969,0.777333,0.0,,,16.98,
24,BARC_MD,BARC_MD,245,2009-09-02,0,0.0,3.1969,0.789725,0.0,,,16.69,
25,BARC_MD,BARC_MD,245,2009-09-02,1,0.0,3.1969,0.802876,0.0,,,16.39,
26,BARC_MD,BARC_MD,245,2009-09-02,2,0.0,3.09079,0.810024,0.0,,,16.2,
27,BARC_MD,BARC_MD,245,2009-09-02,3,0.0,3.01573,0.816684,0.0,,,16.02,
28,BARC_MD,BARC_MD,245,2009-09-02,4,0.0,2.97405,0.823943,0.0,,,15.83,
29,BARC_MD,BARC_MD,245,2009-09-02,5,0.0,3.23415,0.813012,0.0,,,16.38,
30,BARC_MD,BARC_MD,245,2009-09-02,6,0.1431936,3.50156,0.801952,0.0,,,16.93,
31,BARC_MD,BARC_MD,245,2009-09-02,7,0.7708607999999999,3.76269,0.790852,0.0,,,17.48,
32,BARC_MD,BARC_MD,245,2009-09-02,8,1.3165344,3.64642,0.699624,0.0,,,18.8,
33,BARC_MD,BARC_MD,245,2009-09-02,9,1.8247608,3.53657,0.618446,0.0,,,20.12,
34,BARC_MD,BARC_MD,245,2009-09-02,10,2.348244,3.42812,0.546138,0.0,,,21.44,
35,BARC_MD,BARC_MD,245,2009-09-02,11,2.6337636,3.00776,0.528432,0.0,,,22.25,
36,BARC_MD,BARC_MD,245,2009-09-02,12,2.7600444,2.87272,0.511635,0.0,,,23.05,
37,BARC_MD,BARC_MD,245,2009-09-02,13,2.8168667999999997,3.05473,0.49506,0.0,,,23.86,
38,BARC_MD,BARC_MD,245,2009-09-02,14,2.54772,2.99007,0.482653,0.0,,,24.13,
39,BARC_MD,BARC_MD,245,2009-09-02,15,2.1176711999999998,2.92684,0.470553,0.0,,,24.4,
40,BARC_MD,BARC_MD,245,2009-09-02,16,1.5075432,2.88647,0.458724,0.0,,,24.67,
41,BARC_MD,BARC_MD,245,2009-09-02,17,0.9510624000000001,2.85212,0.528083,0.0,,,23.11,
42,BARC_MD,BARC_MD,245,2009-09-02,18,0.34840439999999995,2.8351,0.606921,0.0,,,21.56,
43,BARC_MD,BARC_MD,245,2009-09-02,19,0.0,2.85568,0.697386,0.0,,,20.0,
44,BARC_MD,BARC_MD,245,2009-09-02,20,0.0,2.80223,0.736883,0.0,,,19.12,
45,BARC_MD,BARC_MD,245,2009-09-02,21,0.0,2.791,0.778868,0.0,,,18.24,
46,BARC_MD,BARC_MD,245,2009-09-02,22,0.0,2.81007,0.823609,0.0,,,17.36,
47,BARC_MD,BARC_MD,245,2009-09-02,23,0.0,2.72382,0.848509,0.0,,,16.92,
48,BARC_MD,BARC_MD,246,2009-09-03,0,0.0,2.62574,0.874247,0.0,,,16.48,
49,BARC_MD,BARC_MD,246,2009-09-03,1,0.0,2.53505,0.900846,0.0,,,16.04,
50,BARC_MD,BARC_MD,246,2009-09-03,2,0.0,2.66993,0.916883,0.0,,,15.62,
51,BARC_MD,BARC_MD,246,2009-09-03,3,0.0,2.85806,0.933208,0.0,,,15.2,
52,BARC_MD,BARC_MD,246,2009-09-03,4,0.0,3.08146,0.949256,0.0,,,14.79,
53,BARC_MD,BARC_MD,246,2009-09-03,5,0.0,3.11448,0.937567,0.0,,,15.45,
54,BARC_MD,BARC_MD,246,2009-09-03,6,0.1510416,3.14606,0.925447,0.0,,,16.11,
55,BARC_MD,BARC_MD,246,2009-09-03,7,0.841536,3.18889,0.912901,0.0,,,16.77,
56,BARC_MD,BARC_MD,246,2009-09-03,8,1.4435712,3.6603,0.767477,0.0,,,18.83,
57,BARC_MD,BARC_MD,246,2009-09-03,9,2.0038644000000003,4.14946,0.645269,0.0,,,20.89,
58,BARC_MD,BARC_MD,246,2009-09-03,10,2.5001244000000002,4.63945,0.542099,0.0,,,22.96,
59,BARC_MD,BARC_MD,246,2009-09-03,11,2.8045115999999997,3.99422,0.503985,0.0,,,23.65,
60,BARC_MD,BARC_MD,246,2009-09-03,12,2.9385251999999995,3.35483,0.46817,0.0,,,24.34,
61,BARC_MD,BARC_MD,246,2009-09-03,13,2.8250316,2.72947,0.43454,0.0,,,25.03,
62,BARC_MD,BARC_MD,246,2009-09-03,14,2.5529112,2.80032,0.431783,0.0,,,25.39,
63,BARC_MD,BARC_MD,246,2009-09-03,15,2.1188627999999996,2.91496,0.428968,0.0,,,25.75,
64,BARC_MD,BARC_MD,246,2009-09-03,16,1.596582,3.05118,0.426085,0.0,,,26.11,
65,BARC_MD,BARC_MD,246,2009-09-03,17,1.0008108,2.7195,0.489329,0.0,,,24.44,
66,BARC_MD,BARC_MD,246,2009-09-03,18,0.3559104,2.39708,0.561862,0.0,,,22.77,
67,BARC_MD,BARC_MD,246,2009-09-03,19,0.0,2.0663,0.645054,0.0,,,21.1,
68,BARC_MD,BARC_MD,246,2009-09-03,20,0.0,2.0241,0.69775,0.0,,,19.8,
69,BARC_MD,BARC_MD,246,2009-09-03,21,0.0,2.15407,0.75488,0.0,,,18.51,
70,BARC_MD,BARC_MD,246,2009-09-03,22,0.0,2.43181,0.81786,0.0,,,17.21,
71,BARC_MD,BARC_MD,246,2009-09-03,23,0.0,2.38304,0.83482,0.0,,,16.72,
72,BARC_MD,BARC_MD,247,2009-09-04,0,0.0,2.37118,0.852152,0.0,,,16.23,
73,BARC_MD,BARC_MD,247,2009-09-04,1,0.0,2.38019,0.869855,0.0,,,15.74,
74,BARC_MD,BARC_MD,247,2009-09-04,2,0.0,2.70024,0.881511,0.0,,,15.42,
75,BARC_MD,BARC_MD,247,2009-09-04,3,0.0,3.04795,0.892704,0.0,,,15.11,
76,BARC_MD,BARC_MD,247,2009-09-04,4,0.0,3.41204,0.904061,0.0,,,14.8,
77,BARC_MD,BARC_MD,247,2009-09-04,5,0.0,3.3764,0.872731,0.0,,,15.75,
78,BARC_MD,BARC_MD,247,2009-09-04,6,0.11502720000000001,3.35048,0.84291,0.0,,,16.69,
79,BARC_MD,BARC_MD,247,2009-09-04,7,0.48453120000000005,3.31509,0.813393,0.0,,,17.64,
80,BARC_MD,BARC_MD,247,2009-09-04,8,0.8349408,3.33654,0.741633,0.0,,,19.36,
81,BARC_MD,BARC_MD,247,2009-09-04,9,1.1607695999999998,3.35738,0.677396,0.0,,,21.07,
82,BARC_MD,BARC_MD,247,2009-09-04,10,1.33749,3.38923,0.619094,0.0,,,22.79,
83,BARC_MD,BARC_MD,247,2009-09-04,11,1.5005051999999999,3.38374,0.576345,0.0,,,23.82,
84,BARC_MD,BARC_MD,247,2009-09-04,12,1.5719508,3.37737,0.537083,0.0,,,24.84,
85,BARC_MD,BARC_MD,247,2009-09-04,13,1.8147132,3.39159,0.500387,0.0,,,25.87,
86,BARC_MD,BARC_MD,247,2009-09-04,14,1.63854,2.9416,0.485849,0.0,,,26.32,
87,BARC_MD,BARC_MD,247,2009-09-04,15,1.3579344000000002,2.54018,0.471763,0.0,,,26.77,
88,BARC_MD,BARC_MD,247,2009-09-04,16,1.1652228,2.22463,0.457874,0.0,,,27.23,
89,BARC_MD,BARC_MD,247,2009-09-04,17,0.7256448000000001,1.82833,0.500525,0.0,,,26.2,
90,BARC_MD,BARC_MD,247,2009-09-04,18,0.249984,1.46632,0.546981,0.0,,,25.17,
91,BARC_MD,BARC_MD,247,2009-09-04,19,0.0,1.19604,0.597205,0.0,,,24.15,
92,BARC_MD,BARC_MD,247,2009-09-04,20,0.0,0.786448,0.621134,0.0,,,23.22,
93,BARC_MD,BARC_MD,247,2009-09-04,21,0.0,0.407185,0.646107,0.0,,,22.29,
94,BARC_MD,BARC_MD,247,2009-09-04,22,0.0,0.240832,0.672129,0.0,,,21.36,
95,BARC_MD,BARC_MD,247,2009-09-04,23,0.0,0.492544,0.705496,0.0,,,20.52,
96,BARC_MD,BARC_MD,248,2009-09-05,0,0.0,0.812219,0.740722,0.0,,,19.68,
97,BARC_MD,BARC_MD,248,2009-09-05,1,0.0,1.13137,0.777502,0.0,,,18.85,
98,BARC_MD,BARC_MD,248,2009-09-05,2,0.0,1.35724,0.802793,0.0,,,18.11,
99,BARC_MD,BARC_MD,248,2009-09-05,3,0.0,1.59452,0.828445,0.0,,,17.38,
100,BARC_MD,BARC_MD,248,2009-09-05,4,0.0,1.82275,0.855495,0.0,,,16.64,
101,BARC_MD,BARC_MD,248,2009-09-05,5,0.0,1.87542,0.853108,0.0,,,17.13,
102,BARC_MD,BARC_MD,248,2009-09-05,6,0.1337472,1.99324,0.850742,0.0,,,17.61,
103,BARC_MD,BARC_MD,248,2009-09-05,7,0.8066304,2.14767,0.847885,0.0,,,18.09,
104,BARC_MD,BARC_MD,248,2009-09-05,8,1.3962528,2.22524,0.750532,0.0,,,20.56,
105,BARC_MD,BARC_MD,248,2009-09-05,9,1.9441296,2.32422,0.666037,0.0,,,23.02,
106,BARC_MD,BARC_MD,248,2009-09-05,10,2.4360336,2.42607,0.591827,0.0,,,25.49,
107,BARC_MD,BARC_MD,248,2009-09-05,11,2.7333468,2.55274,0.550107,0.0,,,26.56,
108,BARC_MD,BARC_MD,248,2009-09-05,12,2.8629071999999995,2.70963,0.511238,0.0,,,27.64,
109,BARC_MD,BARC_MD,248,2009-09-05,13,2.499912,2.90396,0.475322,0.0,,,28.72,
110,BARC_MD,BARC_MD,248,2009-09-05,14,2.2551552000000004,2.52115,0.467497,0.0,,,28.86,
111,BARC_MD,BARC_MD,248,2009-09-05,15,1.8661751999999998,2.23376,0.459783,0.0,,,29.0,
112,BARC_MD,BARC_MD,248,2009-09-05,16,1.4162508,2.08471,0.451894,0.0,,,29.15,
113,BARC_MD,BARC_MD,248,2009-09-05,17,0.8759628,1.60639,0.484406,0.0,,,28.01,
114,BARC_MD,BARC_MD,248,2009-09-05,18,0.29157120000000003,1.18962,0.519548,0.0,,,26.87,
115,BARC_MD,BARC_MD,248,2009-09-05,19,0.0,0.928009,0.557897,0.0,,,25.72,
116,BARC_MD,BARC_MD,248,2009-09-05,20,0.0,0.849706,0.58976,0.0,,,24.52,
117,BARC_MD,BARC_MD,248,2009-09-05,21,0.0,0.805233,0.624078,0.0,,,23.31,
118,BARC_MD,BARC_MD,248,2009-09-05,22,0.0,0.80025,0.660275,0.0,,,22.11,
119,BARC_MD,BARC_MD,248,2009-09-05,23,0.0,0.344093,0.697594,0.0,,,21.18,
120,BARC_MD,BARC_MD,249,2009-09-06,0,0.0,0.45793,0.737361,0.0,,,20.25,
121,BARC_MD,BARC_MD,249,2009-09-06,1,0.0,0.95,0.77968,0.0,,,19.32,
122,BARC_MD,BARC_MD,249,2009-09-06,2,0.0,1.20354,0.806035,0.0,,,18.62,
123,BARC_MD,BARC_MD,249,2009-09-06,3,0.0,1.5959,0.833368,0.0,,,17.92,
124,BARC_MD,BARC_MD,249,2009-09-06,4,0.0,2.05879,0.861713,0.0,,,17.22,
125,BARC_MD,BARC_MD,249,2009-09-06,5,0.0,2.0938,0.863397,0.0,,,17.68,
126,BARC_MD,BARC_MD,249,2009-09-06,6,0.1256112,2.22036,0.864903,0.0,,,18.13,
127,BARC_MD,BARC_MD,249,2009-09-06,7,0.7598304,2.41944,0.865219,0.0,,,18.59,
128,BARC_MD,BARC_MD,249,2009-09-06,8,1.3213728,2.6303,0.753815,0.0,,,20.83,
129,BARC_MD,BARC_MD,249,2009-09-06,9,1.8426924,2.97417,0.658336,0.0,,,23.07,
130,BARC_MD,BARC_MD,249,2009-09-06,10,2.403378,3.41023,0.576608,0.0,,,25.3,
131,BARC_MD,BARC_MD,249,2009-09-06,11,2.697084,3.46965,0.553312,0.0,,,26.1,
132,BARC_MD,BARC_MD,249,2009-09-06,12,2.8243476000000003,3.61454,0.531064,0.0,,,26.9,
133,BARC_MD,BARC_MD,249,2009-09-06,13,2.4589872,3.8452,0.510145,0.0,,,27.69,
134,BARC_MD,BARC_MD,249,2009-09-06,14,2.2163472000000004,4.38649,0.517512,0.0,,,27.66,
135,BARC_MD,BARC_MD,249,2009-09-06,15,1.8312084,4.99316,0.524904,0.0,,,27.63,
136,BARC_MD,BARC_MD,249,2009-09-06,16,1.2105972,5.64689,0.53232,0.0,,,27.6,
137,BARC_MD,BARC_MD,249,2009-09-06,17,0.7434504000000001,5.622,0.609784,0.0,,,25.83,
138,BARC_MD,BARC_MD,249,2009-09-06,18,0.23846399999999998,5.60223,0.699259,0.0792,,,24.05,
139,BARC_MD,BARC_MD,249,2009-09-06,19,0.0,5.58951,0.801806,0.0272,,,22.28,
140,BARC_MD,BARC_MD,249,2009-09-06,20,0.0,4.89168,0.839896,1.5136,,,21.52,
141,BARC_MD,BARC_MD,249,2009-09-06,21,0.0,4.25231,0.880012,1.688,,,20.76,
142,BARC_MD,BARC_MD,249,2009-09-06,22,0.0,3.70267,0.922313,0.0088,,,20.0,
143,BARC_MD,BARC_MD,249,2009-09-06,23,0.0,3.62631,0.933782,0.0,,,19.77,
144,BARC_MD,BARC_MD,250,2009-09-07,0,0.0,3.54249,0.945429,0.0,,,19.54,
145,BARC_MD,BARC_MD,250,2009-09-07,1,0.0,3.4666,0.957241,0.0,,,19.31,
146,BARC_MD,BARC_MD,250,2009-09-07,2,0.0,3.4704,0.960428,0.0,,,19.2,
147,BARC_MD,BARC_MD,250,2009-09-07,3,0.0,3.5198,0.963602,0.0,,,19.09,
148,BARC_MD,BARC_MD,250,2009-09-07,4,0.0,3.62498,0.966204,0.0,,,18.99,
149,BARC_MD,BARC_MD,250,2009-09-07,5,0.0,3.68409,0.945855,0.0,,,19.39,
150,BARC_MD,BARC_MD,250,2009-09-07,6,0.1125072,3.73858,0.925993,0.0,,,19.79,
151,BARC_MD,BARC_MD,250,2009-09-07,7,0.6372,3.8,0.907179,0.0,,,20.18,
152,BARC_MD,BARC_MD,250,2009-09-07,8,1.1133504,4.05209,0.82861,0.0,,,21.62,
153,BARC_MD,BARC_MD,250,2009-09-07,9,1.5550632,4.32863,0.757584,0.0,,,23.06,
154,BARC_MD,BARC_MD,250,2009-09-07,10,2.2840632000000003,4.60017,0.693724,0.0,,,24.49,
155,BARC_MD,BARC_MD,250,2009-09-07,11,2.5635384000000005,4.64866,0.666057,0.0,,,25.23,
156,BARC_MD,BARC_MD,250,2009-09-07,12,2.683998,4.83828,0.639665,0.0,,,25.97,
157,BARC_MD,BARC_MD,250,2009-09-07,13,2.5939656,5.13118,0.614456,0.0,,,26.71,
158,BARC_MD,BARC_MD,250,2009-09-07,14,2.3358996000000003,5.51243,0.616921,0.6768,,,26.67,
159,BARC_MD,BARC_MD,250,2009-09-07,15,1.9269251999999997,5.94112,0.619395,1.4592,,,26.63,
160,BARC_MD,BARC_MD,250,2009-09-07,16,1.3999175999999998,6.38995,0.621886,2.168,,,26.59,
161,BARC_MD,BARC_MD,250,2009-09-07,17,0.853452,6.07595,0.693977,1.736,,,24.87,
162,BARC_MD,BARC_MD,250,2009-09-07,18,0.2630016,5.84001,0.775874,0.052,,,23.14,
163,BARC_MD,BARC_MD,250,2009-09-07,19,0.0,5.67092,0.868619,0.0028,,,21.41,
164,BARC_MD,BARC_MD,250,2009-09-07,20,0.0,4.96969,0.897599,0.0,,,20.82,
165,BARC_MD,BARC_MD,250,2009-09-07,21,0.0,4.3585,0.927674,0.0,,,20.23,
166,BARC_MD,BARC_MD,250,2009-09-07,22,0.0,3.88568,0.958926,0.0,,,19.64,
167,BARC_MD,BARC_MD,250,2009-09-07,23,0.0,4.00281,0.960306,0.0216,,,19.58,
168,BARC_MD,BARC_MD,251,2009-09-08,0,0.0,4.12662,0.962275,0.0028,,,19.51,
169,BARC_MD,BARC_MD,251,2009-09-08,1,0.0,4.25146,0.963639,0.1016,,,19.45,
170,BARC_MD,BARC_MD,251,2009-09-08,2,0.0,4.33955,0.958745,0.3848,,,19.43,
171,BARC_MD,BARC_MD,251,2009-09-08,3,0.0,4.44677,0.953225,0.832,,,19.42,
172,BARC_MD,BARC_MD,251,2009-09-08,4,0.0,4.58345,0.948296,1.2528,,,19.4,
173,BARC_MD,BARC_MD,251,2009-09-08,5,0.0,4.66319,0.939835,0.3288,,,19.43,
174,BARC_MD,BARC_MD,251,2009-09-08,6,0.033508800000000005,4.76828,0.931975,0.1984,,,19.45,
175,BARC_MD,BARC_MD,251,2009-09-08,7,0.33618240000000005,4.88479,0.923566,0.0176,,,19.48,
176,BARC_MD,BARC_MD,251,2009-09-08,8,0.5902272,5.09009,0.856313,0.0096,,,20.13,
177,BARC_MD,BARC_MD,251,2009-09-08,9,0.8256744,5.29607,0.793063,0.0088,,,20.78,
178,BARC_MD,BARC_MD,251,2009-09-08,10,0.8738784,5.49655,0.733138,0.0,,,21.44,
179,BARC_MD,BARC_MD,251,2009-09-08,11,0.9809243999999999,5.34838,0.704816,0.0,,,21.94,
180,BARC_MD,BARC_MD,251,2009-09-08,12,1.0268028,5.18622,0.67721,0.0,,,22.45,
181,BARC_MD,BARC_MD,251,2009-09-08,13,1.4855724,5.03207,0.650701,0.0,,,22.96,
182,BARC_MD,BARC_MD,251,2009-09-08,14,1.3364496,4.68262,0.632097,0.0,,,23.38,
183,BARC_MD,BARC_MD,251,2009-09-08,15,1.1007756000000002,4.33545,0.613717,0.0,,,23.81,
184,BARC_MD,BARC_MD,251,2009-09-08,16,0.9893484,3.98729,0.595891,0.0,,,24.24,
185,BARC_MD,BARC_MD,251,2009-09-08,17,0.5986152000000001,3.60011,0.656966,0.0,,,23.0,
186,BARC_MD,BARC_MD,251,2009-09-08,18,0.17660159999999997,3.23883,0.723964,0.0,,,21.77,
187,BARC_MD,BARC_MD,251,2009-09-08,19,0.0,2.93656,0.797952,0.0,,,20.54,
188,BARC_MD,BARC_MD,251,2009-09-08,20,0.0,2.77308,0.829119,0.0,,,19.8,
189,BARC_MD,BARC_MD,251,2009-09-08,21,0.0,2.6903,0.861685,0.0,,,19.06,
190,BARC_MD,BARC_MD,251,2009-09-08,22,0.0,2.68794,0.895164,0.0072,,,18.33,
191,BARC_MD,BARC_MD,251,2009-09-08,23,0.0,2.67067,0.904065,0.468,,,18.11,
192,BARC_MD,BARC_MD,252,2009-09-09,0,0.0,2.67675,0.913033,0.6828,,,17.89,
193,BARC_MD,BARC_MD,252,2009-09-09,1,0.0,2.70601,0.922124,0.3288,,,17.67,
194,BARC_MD,BARC_MD,252,2009-09-09,2,0.0,2.66177,0.922849,0.0,,,17.55,
195,BARC_MD,BARC_MD,252,2009-09-09,3,0.0,2.63093,0.923563,0.0,,,17.43,
196,BARC_MD,BARC_MD,252,2009-09-09,4,0.0,2.60465,0.924218,0.0,,,17.31,
197,BARC_MD,BARC_MD,252,2009-09-09,5,0.0,2.49552,0.907578,0.0,,,17.84,
198,BARC_MD,BARC_MD,252,2009-09-09,6,0.058406400000000004,2.43189,0.891132,0.3124,,,18.37,
199,BARC_MD,BARC_MD,252,2009-09-09,7,0.33336,2.39852,0.874938,0.368,,,18.9,
200,BARC_MD,BARC_MD,252,2009-09-09,8,0.5881535999999999,2.58768,0.824279,0.1856,,,20.15,
201,BARC_MD,BARC_MD,252,2009-09-09,9,0.824112,3.07236,0.77691,0.3368,,,21.4,
202,BARC_MD,BARC_MD,252,2009-09-09,10,1.015848,3.73451,0.73257,0.1816,,,22.65,
203,BARC_MD,BARC_MD,252,2009-09-09,11,1.1404476000000001,3.59836,0.699019,0.0908,,,22.98,
204,BARC_MD,BARC_MD,252,2009-09-09,12,1.1935188,3.47225,0.666931,0.0,,,23.3,
205,BARC_MD,BARC_MD,252,2009-09-09,13,1.1843784000000002,3.37249,0.635418,0.0,,,23.63,
206,BARC_MD,BARC_MD,252,2009-09-09,14,1.0645992,3.58603,0.624039,0.0,,,23.57,
207,BARC_MD,BARC_MD,252,2009-09-09,15,0.8753976,3.79455,0.612221,0.0,,,23.52,
208,BARC_MD,BARC_MD,252,2009-09-09,16,0.6998507999999999,4.0111,0.600676,0.0,,,23.46,
209,BARC_MD,BARC_MD,252,2009-09-09,17,0.42014519999999994,3.91944,0.666885,0.0,,,22.15,
210,BARC_MD,BARC_MD,252,2009-09-09,18,0.1181952,3.82781,0.74053,0.0,,,20.84,
211,BARC_MD,BARC_MD,252,2009-09-09,19,0.0,3.7362,0.822529,0.0,,,19.53,
212,BARC_MD,BARC_MD,252,2009-09-09,20,0.0,3.7819,0.850939,0.0,,,19.08,
213,BARC_MD,BARC_MD,252,2009-09-09,21,0.0,3.86215,0.880944,0.0,,,18.62,
214,BARC_MD,BARC_MD,252,2009-09-09,22,0.0,3.98057,0.911501,0.0,,,18.17,
215,BARC_MD,BARC_MD,252,2009-09-09,23,0.0,4.14468,0.92356,0.0,,,18.03,
216,BARC_MD,BARC_MD,253,2009-09-10,0,0.0,4.31009,0.93574,0.0,,,17.89,
217,BARC_MD,BARC_MD,253,2009-09-10,1,0.0,4.48229,0.948075,0.0,,,17.75,
218,BARC_MD,BARC_MD,253,2009-09-10,2,0.0,4.51602,0.951407,0.0,,,17.61,
219,BARC_MD,BARC_MD,253,2009-09-10,3,0.0,4.56355,0.95473,0.0,,,17.47,
220,BARC_MD,BARC_MD,253,2009-09-10,4,0.0,4.61152,0.957479,0.0,,,17.34,
221,BARC_MD,BARC_MD,253,2009-09-10,5,0.0,4.9192,0.932348,0.0,,,17.69,
222,BARC_MD,BARC_MD,253,2009-09-10,6,0.045144,5.2287,0.907913,0.0,,,18.04,
223,BARC_MD,BARC_MD,253,2009-09-10,7,0.27267840000000004,5.54228,0.884164,0.0,,,18.39,
224,BARC_MD,BARC_MD,253,2009-09-10,8,0.4834656,5.74655,0.823648,0.0,,,18.94,
225,BARC_MD,BARC_MD,253,2009-09-10,9,0.678546,5.96494,0.766766,0.0,,,19.48,
226,BARC_MD,BARC_MD,253,2009-09-10,10,0.5950656,6.19432,0.712361,0.0,,,20.03,
227,BARC_MD,BARC_MD,253,2009-09-10,11,0.6681168,6.10921,0.726317,0.0,,,20.14,
228,BARC_MD,BARC_MD,253,2009-09-10,12,0.6990804,6.03335,0.740045,0.0,,,20.25,
229,BARC_MD,BARC_MD,253,2009-09-10,13,0.6727284,5.98246,0.753541,0.0,,,20.36,
230,BARC_MD,BARC_MD,253,2009-09-10,14,0.604116,5.792,0.78785,0.0,,,20.18,
231,BARC_MD,BARC_MD,253,2009-09-10,15,0.4959252,5.58863,0.82284,0.0,,,20.0,
232,BARC_MD,BARC_MD,253,2009-09-10,16,0.4551444,5.39426,0.858495,0.0,,,19.82,
233,BARC_MD,BARC_MD,253,2009-09-10,17,0.271062,5.47227,0.88597,0.0,,,19.18,
234,BARC_MD,BARC_MD,253,2009-09-10,18,0.0724032,5.55,0.915005,0.0,,,18.53,
235,BARC_MD,BARC_MD,253,2009-09-10,19,0.0,5.63497,0.944527,0.0,,,17.89,
236,BARC_MD,BARC_MD,253,2009-09-10,20,0.0,5.92562,0.937844,0.0,,,17.33,
237,BARC_MD,BARC_MD,253,2009-09-10,21,0.0,6.25979,0.928986,0.024,,,16.78,
238,BARC_MD,BARC_MD,253,2009-09-10,22,0.0,6.63844,0.919068,0.0,,,16.22,
239,BARC_MD,BARC_MD,253,2009-09-10,23,0.0,6.5543,0.926323,0.0,,,16.05,
240,BARC_MD,BARC_MD,254,2009-09-11,0,0.0,6.49059,0.933062,0.0,,,15.89,
241,BARC_MD,BARC_MD,254,2009-09-11,1,0.0,6.43302,0.940407,0.0,,,15.72,
242,BARC_MD,BARC_MD,254,2009-09-11,2,0.0,6.3147,0.935742,0.4852,,,15.73,
243,BARC_MD,BARC_MD,254,2009-09-11,3,0.0,6.20356,0.931105,1.4276,,,15.74,
244,BARC_MD,BARC_MD,254,2009-09-11,4,0.0,6.11052,0.925865,2.4972,,,15.76,
245,BARC_MD,BARC_MD,254,2009-09-11,5,0.0,5.93372,0.918659,4.3144,,,15.78,
246,BARC_MD,BARC_MD,254,2009-09-11,6,0.0258336,5.7717,0.911464,3.6988,,,15.8,
247,BARC_MD,BARC_MD,254,2009-09-11,7,0.15828480000000003,5.61584,0.904323,4.0584,,,15.82,
248,BARC_MD,BARC_MD,254,2009-09-11,8,0.2820672,5.67972,0.906785,3.2704,,,16.12,
249,BARC_MD,BARC_MD,254,2009-09-11,9,0.3965076,5.75703,0.909464,3.6312,,,16.41,
250,BARC_MD,BARC_MD,254,2009-09-11,10,0.49419719999999995,5.86001,0.911155,1.912,,,16.71,
251,BARC_MD,BARC_MD,254,2009-09-11,11,0.5549291999999999,5.5582,0.905742,1.9268,,,17.08,
252,BARC_MD,BARC_MD,254,2009-09-11,12,0.5805431999999999,5.30292,0.899527,0.4008,,,17.46,
253,BARC_MD,BARC_MD,254,2009-09-11,13,0.6122304000000001,5.12603,0.893745,0.414,,,17.83,
254,BARC_MD,BARC_MD,254,2009-09-11,14,0.5492304,5.04207,0.898622,0.4092,,,17.95,
255,BARC_MD,BARC_MD,254,2009-09-11,15,0.45009720000000003,5.08351,0.903392,0.1196,,,18.07,
256,BARC_MD,BARC_MD,254,2009-09-11,16,0.36128520000000003,5.2415,0.907477,0.002,,,18.2,
257,BARC_MD,BARC_MD,254,2009-09-11,17,0.213336,4.96339,0.920205,0.1624,,,17.92,
258,BARC_MD,BARC_MD,254,2009-09-11,18,0.0537984,4.70278,0.933134,0.3196,,,17.64,
